Gene	L10.D8.Tox.WT5.Tim3n_S10	L12.D8.Tox.KO1.Tim3n_S12	L14.D8.Tox.KO2.Tim3n_S14	L16.D8.Tox.KO3.Tim3n_S1	L18.D8.Tox.KO4.Tim3n_S3	L20.D8.Tox.KO5.Tim3n_S5	L2.D8.Tox.WT1.Tim3n_S2	L4.D8.Tox.WT2.Tim3n_S4	L6.D8.Tox.WT3.Tim3n_S6	L8.D8.Tox.WT4.Tim3n_S8
Msl1	410.653374888138	527.938157464852	469.630237943471	561.267914597002	471.137962436424	401.833318629869	374.280892321455	435.164095061205	450.071724233235	538.366747920698
Msl2	477.011882774043	390.376806576123	630.337039225545	908.405044969602	783.932036671075	841.338510881288	607.777228815574	1024.71213256114	692.070088519446	999.533735762201
Msl3	895.358997706923	923.891775563491	887.634456822234	892.368818838259	1056.4911884938	801.155179018301	840.128975424918	782.753673066524	804.022602838768	853.260506138465
Msl3l2	123.099840715882	131.055070779127	83.2677726850125	168.852028088846	110.321561452055	120.549995588961	116.748168247059	156.189602584208	120.999182143106	117.831212752455
Msmo1	754.94824189037	791.907236197278	720.266233725359	487.689935876723	613.907041962614	849.710038352743	626.090666971976	514.613141462421	672.845919393906	574.935055326632
Msn	34269.8415942949	34595.7502799283	36830.1685363079	31531.9371113176	38713.7827646106	38604.4617818704	47638.9755942241	38823.4987880123	38822.6441322894	37257.010528746
Msr1	1139.6352441275	808.637670764826	934.264409525841	457.504098453018	250.494839532314	122.224301083252	452.113004486162	1607.94035955188	1546.980197867	2960.00132724701
Msra	497.207950391492	640.403856502259	541.240522452582	528.252154914825	576.267920996618	485.548593344425	610.066408585124	532.669742917243	586.902575067962	542.429893188024
Msrb1	567.413328299769	514.925597245648	625.340972864444	398.075731025101	166.131292539566	148.176036244764	199.158639950866	471.277297970849	482.86589509445	895.923531445388
Msrb2	152.91308338926	159.868596978793	148.216635379322	186.77486905917	137.577476634328	248.634365902231	216.327488222492	161.606583020655	136.830850834727	100.562845366319
Msrb3	0	0.929468587086007	4.99606636110075	0	0	0	0	1.80566014548218	0	2.03157263366301
Mss51	26.9280901565992	31.6019319609242	17.4862322638526	33.9590671016674	40.234922411926	32.6489571386768	28.6147471193773	49.6556540007599	15.8316686916213	19.2999400197986
Mst1	30.7749601789705	38.1082120705263	64.9488626943098	53.7685229109733	45.4265253037875	62.786456035917	93.8563705515576	41.5301833460901	35.0558378171615	70.0892558613739
Mst1r	26.9280901565992	22.3072460900642	29.1437204397544	22.6393780677782	9.08530506075749	0	1.14458988477509	49.6556540007599	30.5325039052697	46.7261705742493
Msto1	691.474886521244	817.932356635686	666.974859206951	711.253794296033	770.953029441422	874.82462076711	813.803408075091	695.179156010639	580.117574200124	588.140277445442
mt-Co1	26220.2660724829	31690.2314766974	20244.0608951802	17717.1999528754	18545.703430452	23821.1814200269	17725.1189556271	15194.6301242325	14714.405215384	15158.5792060766
mt-Cytb	17748.4965657157	19873.897329073	15369.5654821996	11594.1914929609	13312.5677154557	16985.8292395834	12006.7478912907	9413.80916847134	9799.8029201136	9250.76598738452
mt-Nd1	13394.8014178969	15924.5853025446	13606.7867344579	6476.74874222356	7277.32935366675	8780.05801206263	5370.41573936473	5196.68989869771	5261.76817300814	5617.29833207823
mt-Nd2	1839.76558819908	2157.29659062662	1687.00507459835	997.075942401733	896.849399569061	1222.24301083252	784.044071070938	650.037652373584	625.350913319042	712.066208098885
mt-Nd3	21.1577851230422	7.43574869668805	4.99606636110075	0.94330741949076	1.29790072296536	0.83715274714556	13.7350786173011	12.6396210183753	12.4391682577025	16.2525810693041
mt-Nd4	3361.20268204694	4278.34390635689	3013.4606934706	1756.43841509179	1693.76044346979	2518.15546341384	1674.53500142596	1443.625286313	1404.49517964241	1360.13787823739
mt-Nd5	5009.58648663304	5976.48301496302	4516.44399043508	4960.8537191019	5212.36930342887	6224.23067502724	4524.56381451594	3906.54572475069	3398.15460130872	3400.85258875188
